databaseID,nameSubjectText,nameSubjectURI
4150446,"Hamilton, Alexander, 1757-1804",
4150453,"Washington, George, 1732-1799",
4150457,"Emmet, Thomas Addis, 1828-1919",
4150465,"Washington, George, 1732-1799",
4150468,"Jackson, William, 1759-1828",
4150472,"Jackson, William, 1759-1828",
4150477,"Langdon, John, 1741-1819",
4150480,"Gilman, Nicholas, 1755-1814",
4150484,"Gorham, Nathaniel, 1738-1796",
4150486,"King, Rufus, 1755-1827",
4150492,"Johnson, William Samuel, 1727-1819",
4150496,"Sherman, Roger, 1721-1793",
4150502,"Hamilton, Alexander, 1757-1804",
4150506,"Hamilton, Alexander, 1757-1804",
4150510,"Livingston, William, 1723-1790",
4150514,"Brearly, David (1745-1790)",
4150520,"Paterson, William, 1745-1806",
4150525,"Dayton, Jonathan, 1760-1824",
4150527,"Franklin, Benjamin, 1706-1790",
4150531,"Franklin, Benjamin, 1706-1790",
4150535,"Mifflin, Thomas, 1744-1800",
4150540,"Ingersoll, Jared, 1749-1822",
4150545,"Morris, Robert, 1734-1806",
4150550,"Clymer, George, 1739-1813",
4150552,"Clymer, George, 1739-1813",
4150556,"Morris, Gouverneur, 1752-1816",
4150561,"Read, George, 1733-1798",
4150567,"Bedford, Gunning, 1747-1812",
4150571,"Dickinson, John, 1732-1808",
4150575,"Bassett, Richard, 1745-1815",
4150579,"McHenry, James, 1753-1816",
4150583,"Carroll, Daniel, 1764-1849",
4150587,"Jenifer, Daniel of St. Thomas, 1723-1790",
4150593,"Washington, George, 1732-1799",
4150596,"Washington, George, 1732-1799",
4150601,"Washington, George, 1732-1799",
4150605,"Blair, John, 1732-1800",
4150610,"Madison, James, 1751-1836",
4150613,"Blount, William, 1749-1800",
4150617,"Spaight, Richard Dobbs, 1758-1802",
4150621,"Williamson, Hugh, 1735-1819",
4150624,"Rutledge, John, 1739-1800",
4150628,"Pinckney, Charles Cotesworth, 1746-1825",
4150633,"Butler, Pierce, 1744-1822",
4150638,"Few, William, 1748-1828",
4150643,"Baldwin, Abraham, 1754-1807",
4150647,"Gerry, Elbridge, 1744-1814",
4150652,"Strong, Caleb, 1745-1819",
4150657,"Ellsworth, Oliver, 1745-1807",
4150660,"Lansing, John, 1754-1829",
4150664,"Mercer, John Francis, 1759-1821",
4150669,"Martin, Luther, 1748-1826",
4150671,"Randolph, Edmund, 1753-1813",
4150677,"Mason, George, 1725-1792",
4150680,"Wythe, George, 1726-1806",
4150686,"McClurg, James, ca. 1746-1823",
4150689,"McClurg, James, ca. 1746-1823",
4150694,"Martin, Alexander, 1740-1807",
4150698,"Davie, William Richardson, 1756-1820",
4150703,"West, Benjamin, 1746-1817",
4150712,"Neilson, John, 1745-1833",
4150717,"Clark, Abraham, 1726-1794",
4150721,"Harrison, Robert Hanson, 1745-1790",
4150726,"Carroll, Charles, 1737-1832",
4150728,"Stone, Thomas, 1743-1787",
4150733,"Duvall, Gabriel, 1752-1844",
4150739,"Henry, Patrick, 1736-1799",
4150745,"Lee, Richard Henry, 1732-1794",
4150748,"Nelson, Thomas, 1738-1789",
4150753,"Jones, Willie, ca. 1741-1801",
4150756,"Laurens, Henry, 1724-1792",
4150760,"Walton, George, 1749 or 50-1804",
4150767,"United States. Constitutional Convention (1787)",
4150782,"Emmet, Thomas Addis, 1828-1919",
4150787,"Washington, George, 1732-1799",
4150797,"Washington, George, 1732-1799",
4150806,"Adams, John, 1735-1826",
4150810,"Adams, John, 1735-1826",
4150818,"Hamilton, Alexander, 1757-1804",
4150822,"Hamilton, Alexander, 1757-1804",
4150826,"Knox, Henry, 1750-1806",
4150832,"Randolph, Edmund, 1753-1813",
4150836,"Randolph, Edmund, 1753-1813",
4150842,"Osgood, Samuel, 1748-1813",
4150845,"Osgood, Samuel, 1748-1813",
4150856,"Jay, John, 1745-1829",
4150859,"Jay, John, 1745-1829",
4150863,"Rutledge, John, 1739-1800",
4150867,"Rutledge, John, 1739-1800",
4150871,"Harrison, Robert Hanson, 1745-1790",
4150875,"Johnson, Thomas, 1732-1819",
4150879,"Cushing, William, 1732-1810",
4150887,"Iredell, James, 1751-1799",
4150891,"Paterson, William, 1745-1806",
4150898,"Adams, John, 1735-1826",
4150902,"Otis, Samuel Allyne, 1740-1814",
4150906,"Langdon, John, 1741-1819",
4150914,"Strong, Caleb, 1745-1819",
4150917,"Strong, Caleb, 1745-1819",
4150920,"Ellsworth, Oliver, 1745-1807",
4150924,"Ellsworth, Oliver, 1745-1807",
4150932,"King, Rufus, 1755-1827",
4150937,"Schuyler, Philip John, 1733-1804",
4150941,"Paterson, William, 1745-1806",
4150945,"Dickinson, Philemon, 1739-1809",
4150948,"Maclay, William, 1737-1804",
4150952,"Morris, Robert, 1734-1806",
4150956,"Bassett, Richard, 1745-1815",
4150959,"Read, George, 1733-1798",
4150962,"Read, George, 1733-1798",
4150969,"Lee, Richard Henry, 1732-1794",
4150973,"Monroe, James, 1758-1831",
4150977,"Hawkins, Benjamin, 1754-1816",
4150981,"Johnston, Samuel, 1733-1816",
4150986,"Butler, Pierce, 1744-1822",
4150986,"Izard, Ralph, 1742-1804",
4150988,"Butler, Pierce, 1744-1822",
4150991,"Butler, Pierce, 1744-1822",
4150994,"Izard, Ralph, 1742-1804",
4150998,"Izard, Ralph, 1742-1804",
4151002,"Few, William, 1748-1828",
4151010,"Muhlenberg, Frederick Augustus Conrad, 1750-1801",
4151013,"Gilman, Nicholas, 1755-1814",
4151018,"Ames, Fisher, 1758-1808",
4151024,"Sedgwick, Theodore, 1746-1813",
4151027,"Gerry, Elbridge, 1744-1814",
4151036,"Thacher, George, 1754-1824",
4151041,"Goodhue, Benjamin, 1748-1814",
4151044,"Livermore, Samuel, 1732-1803",
4151048,"Huntington, Benjamin, 1736-1800",
4151050,"Trumbull, Jonathan, 1740-1809",
4151055,"Sherman, Roger, 1721-1793",
4151059,"Wadsworth, Jeremiah, 1743-1804",
4151063,"Benson, Egbert, 1746-1833",
4151070,"Laurance, John, 1750-1810",
4151074,"Floyd, William, 1734-1821",
4151078,"Boudinot, Elias, 1740-1821",
4151082,"Cadwalader, Lambert",
4151086,"Schureman, James, 1756-1824",
4151090,"Clymer, George, 1739-1813",
4151098,"Wynkoop, Henry, 1737-1816",
4151101,"Muhlenberg, Frederick Augustus Conrad, 1750-1801",
4151105,"Muhlenberg, John Peter Gabriel, 1746-1807",
4151110,"Vining, John, 1758-1802",
4151113,"Carroll, Daniel, 1764-1849",
4151136,"Bland, Theodorick, 1742-1790",
4151141,"Temple of Hathor (Dandara, Egypt)",
4151143,"Moore, Andrew, 1752-1821",
4151146,"Temple of Hathor (Dandara, Egypt)",
4151147,"Nelson, Thomas, 1738-1789",
4151151,"Temple of Hathor (Dandara, Egypt)",
4151152,"Nelson, Thomas, 1738-1789",
4151158,"Temple of Hathor (Dandara, Egypt)",
4151160,"Lee, Richard Bland, 1761-1827",
4151161,"Temple of Hathor (Dandara, Egypt)",
4151165,"Page, John, 1744-1808",
4151167,"Temple of Hathor (Dandara, Egypt)",
4151172,"Temple of Hathor (Dandara, Egypt)",
4151175,"Madison, James, 1751-1836",
4151177,"Temple of Hathor (Dandara, Egypt)",
4151181,"Parker, Josiah, 1751-1810",
4151182,"Temple of Hathor (Dandara, Egypt)",
4151186,"Temple of Hathor (Dandara, Egypt)",
4151187,"Giles, William Branch, 1762-1830",
4151189,"Temple of Hathor (Dandara, Egypt)",
4151193,"Temple of Hathor (Dandara, Egypt)",
4151195,"Steele, John, 1758-1827",
4151198,"Temple of Hathor (Dandara, Egypt)",
4151200,"Williamson, Hugh, 1735-1819",
4151204,"Temple of Hathor (Dandara, Egypt)",
4151205,"Williamson, Hugh, 1735-1819",
4151209,"Temple of Hathor (Dandara, Egypt)",
4151210,"Sevier, John, 1745-1815",
4151212,"Temple of Hathor (Dandara, Egypt)",
4151213,"Burke, Aedanus, 1743-1802",
4151216,"Temple of Hathor (Dandara, Egypt)",
4151221,"Temple of Hathor (Dandara, Egypt)",
4151222,"Smith, William Loughton, 1758-1812",
4151226,"Temple of Hathor (Dandara, Egypt)",
4151228,"Sumter, Thomas, 1734-1832",
4151230,"Temple of Hathor (Dandara, Egypt)",
4151234,"Tucker, Thomas Tudor, 1745-1828",
4151236,"Temple of Hathor (Dandara, Egypt)",
4151239,"Baldwin, Abraham, 1754-1807",
4151240,"Temple of Hathor (Dandara, Egypt)",
4151243,"Jackson, James, 1757-1806",
4151246,"Temple of Hathor (Dandara, Egypt)",
4151249,"Jackson, James, 1757-1806",
4151250,"Temple of Hathor (Dandara, Egypt)",
4151252,"Bourne, Benjamin, 1755-1808",
4151256,"Temple of Hathor (Dandara, Egypt)",
4151259,"Temple of Hathor (Dandara, Egypt)",
4151262,"Temple of Hathor (Dandara, Egypt)",
4151265,"Temple of Hathor (Dandara, Egypt)",
4151267,"Washington, George, 1732-1799",
4151270,"Temple of Hathor (Dandara, Egypt)",
4151273,"Washington, Martha, 1731-1802",
4151275,"Temple of Hathor (Dandara, Egypt)",
4151278,"Temple of Hathor (Dandara, Egypt)",
4151279,"Emmet, Thomas Addis, 1828-1919",
4151284,"Francis, John W. (John Wakefield), 1789-1861",
4151285,"Temple of Hathor (Dandara, Egypt)",
4151288,"Temple of Hathor (Dandara, Egypt)",
4151292,"Temple of Hathor (Dandara, Egypt)",
4151295,"Washington, George, 1732-1799",
4151296,"Temple of Hathor (Dandara, Egypt)",
4151300,"Washington, George, 1732-1799",
4151301,"Temple of Hathor (Dandara, Egypt)",
4151304,"Smallwood, William, 1732-1792",
4151306,"Temple of Hathor (Dandara, Egypt)",
4151309,"Mifflin, Thomas, 1744-1800",
4151311,"Temple of Hathor (Dandara, Egypt)",
4151315,"Rochambeau, Jean-Baptiste-Donatien de Vimeur, comte de, 1725-1807",
4151316,"Temple of Hathor (Dandara, Egypt)",
4151319,"King's College (New York, N.Y.)",
4151321,"Temple of Hathor (Dandara, Egypt)",
4151323,"Adams, John, 1735-1826",
4151325,"Temple of Hathor (Dandara, Egypt)",
4151326,"Bowdoin, James, 1726-1790",
4151329,"Temple of Hathor (Dandara, Egypt)",
4151331,"Winthrop, Thomas L. (Thomas Lindall), 1760-1841","http://id.loc.gov/authorities/names/n88255770"
4151335,"Temple of Hathor (Dandara, Egypt)",
4151338,"Temple of Hathor (Dandara, Egypt)",
4151340,"Waln, Nicholas, 1742-1813",
4151344,"Temple of Hathor (Dandara, Egypt)",
4151348,"Temple of Hathor (Dandara, Egypt)",
4151349,"Logan, William, 1718-1776","http://id.loc.gov/authorities/names/nr92037613"
4151352,"Temple of Hathor (Dandara, Egypt)",
4151357,"Temple of Hathor (Dandara, Egypt)",
4151364,"Temple of Hathor (Dandara, Egypt)",
4151365,"Tilghman, James, 1716-1793",
4151368,"Temple of Hathor (Dandara, Egypt)",
4151372,"Temple of Hathor (Dandara, Egypt)",
4151378,"Temple of Hathor (Dandara, Egypt)",
4151379,"Bond, Phineas, 1749-1815",
4151383,"Franklin, William, 1731-1813",
4151384,"Temple of Hathor (Dandara, Egypt)",
4151388,"Temple of Hathor (Dandara, Egypt)",
4151389,"Wilcocks, John",
4151395,"Temple of Hathor (Dandara, Egypt)",
4151397,"Shippen, Joseph, 1732-1810",
4151399,"Temple of Hathor (Dandara, Egypt)",
4151403,"Temple of Hathor (Dandara, Egypt)",
4151405,"Willing, Thomas, 1731-1821",
4151408,"Temple of Hathor (Dandara, Egypt)",
4151412,"Ashburton, Alexander Baring, Baron, 1774-1848",
4151414,"Temple of Hathor (Dandara, Egypt)",
4151420,"Temple of Hathor (Dandara, Egypt)",
4151421,"Shippen, Edward, 1729-1806",
4151424,"Temple of Hathor (Dandara, Egypt)",
4151427,"Galloway, Joseph, 1731-1803",
4151430,"Temple of Hathor (Dandara, Egypt)",
4151432,"Gaine, Hugh, 1726 or 7-1807",
4151434,"Temple of Hathor (Dandara, Egypt)",
4151438,"André, John, 1751-1780",
4151442,"Temple of Hathor (Dandara, Egypt)",
4151445,"Temple of Hathor (Dandara, Egypt)",
4151450,"Temple of Hathor (Dandara, Egypt)",
4151454,"Rush, Benjamin, 1746-1813","http://id.loc.gov/authorities/names/n50000649"
4151456,"Temple of Hathor (Dandara, Egypt)",
4151462,"Duane, James, 1733-1797",
4151463,"Temple of Hathor (Dandara, Egypt)",
4151467,"Temple of Hathor (Dandara, Egypt)",
4151470,"Johnson, Henry, Sir, 1748-1835",
4151471,"Temple of Hathor (Dandara, Egypt)",
4151476,"Temple of Hathor (Dandara, Egypt)",
4151477,"Alexander, William, 1726-1783",
4151481,"Duer, William, 1747-1799",
4151482,"Temple of Hathor (Dandara, Egypt)",
4151486,"Alexander, William, 1726-1783","http://id.loc.gov/authorities/names/n85017551"
4151486,"Duer, William, 1747-1799","http://id.loc.gov/authorities/names/n85009841"
4151487,"Temple of Hathor (Dandara, Egypt)",
4151490,"Clarkson, Matthew, 1758-1825",
4151492,"Temple of Hathor (Dandara, Egypt)",
4151496,"Duyckinck, Evert, 1764?-1833",
4151497,"Temple of Hathor (Dandara, Egypt)",
4151501,"Temple of Hathor (Dandara, Egypt)",
4151502,"Rivington, James, 1724-1802",
4151508,"Temple of Hathor (Dandara, Egypt)",
4151513,"Temple of Hathor (Dandara, Egypt)",
4151518,"Temple of Hathor (Dandara, Egypt)",
4151519,"Clinton, DeWitt, 1769-1828",
4151522,"Temple of Hathor (Dandara, Egypt)",
4151529,"Temple of Hathor (Dandara, Egypt)",
4151531,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4151534,"Temple of Hathor (Dandara, Egypt)",
4151536,"Franklin, Benjamin, 1706-1790",
4151538,"Temple of Hathor (Dandara, Egypt)",
4151541,"Jay, John, 1745-1829","http://id.loc.gov/authorities/names/n79088877"
4151544,"Temple of Hathor (Dandara, Egypt)",
4151547,"King, Rufus, 1755-1827",
4151549,"Temple of Hathor (Dandara, Egypt)",
4151551,"Gerry, Elbridge, 1744-1814",
4151553,"Temple of Hathor (Dandara, Egypt)",
4151556,"Strong, Caleb, 1745-1819",
4151558,"Temple of Hathor (Dandara, Egypt)",
4151563,"Langdon, John, 1741-1819",
4151564,"Temple of Hathor (Dandara, Egypt)",
4151568,"Sherman, Roger, 1721-1793",
4151569,"Temple of Hathor (Dandara, Egypt)",
4151574,"Ellsworth, Oliver, 1745-1807",
4151577,"Temple of Hathor (Dandara, Egypt)",
4151580,"Johnson, William Samuel, 1727-1819",
4151581,"Temple of Hathor (Dandara, Egypt)",
4151584,"Livingston, William, 1723-1790",
4151586,"Temple of Hathor (Dandara, Egypt)",
4151589,"Temple of Hathor (Dandara, Egypt)",
4151590,"Hamilton, Alexander, 1757-1804","http://id.loc.gov/authorities/names/n79021633"
4151594,"Franklin, Benjamin, 1706-1790",
4151596,"Temple of Hathor (Dandara, Egypt)",
4151600,"Temple of Hathor (Dandara, Egypt)",
4151601,"Morris, Gouverneur, 1752-1816",
4151604,"Temple of Hathor (Dandara, Egypt)",
4151605,"Dickinson, John, 1732-1808",
4151609,"Temple of Hathor (Dandara, Egypt)",
4151610,"Read, George, 1733-1798",
4151613,"Louis XIII, King of France, 1601-1643",
4151617,"Temple of Hathor (Dandara, Egypt)",
4151620,"Martin, Luther, 1748-1826",
4151625,"Temple of Hathor (Dandara, Egypt)",
4151626,"Mercer, John Francis, 1759-1821",
4151628,"Temple of Hathor (Dandara, Egypt)",
4151630,"McHenry, James, 1753-1816",
4151633,"Temple of Hathor (Dandara, Egypt)",
4151637,"Wythe, George, 1726-1806",
4151638,"Temple of Hathor (Dandara, Egypt)",
4151641,"Madison, James, 1751-1836",
4151643,"Temple of Hathor (Dandara, Egypt)",
4151646,"Madison, Dolley, 1768-1849",
4151649,"Temple of Hathor (Dandara, Egypt)",
4151651,"Williamson, Hugh, 1735-1819",
4151653,"Temple of Hathor (Dandara, Egypt)",
4151657,"Davie, William Richardson, 1756-1820",
4151659,"Temple of Hathor (Dandara, Egypt)",
4151663,"Rittenhouse, David, 1732-1796",
4151664,"Temple of Hathor (Dandara, Egypt)",
4151666,"Gadsden, Christopher, 1724-1805",
4151667,"Temple of Hathor (Dandara, Egypt)",
4151670,"Pinckney, Charles Cotesworth, 1746-1825",
4151671,"Temple of Hathor (Dandara, Egypt)",
4151674,"Baldwin, Abraham, 1754-1807",
4151677,"Temple of Hathor (Dandara, Egypt)",
4151679,"Sherman, Roger, 1721-1793",
4151680,"Temple of Hathor (Dandara, Egypt)",
4151683,"Dana, Francis, 1743-1811",
4151684,"Temple of Hathor (Dandara, Egypt)",
4151687,"Sedgwick, Theodore, 1746-1813",
4151688,"Temple of Hathor (Dandara, Egypt)",
4151692,"Berckel, Pieter Johan van",
4151693,"Temple of Hathor (Dandara, Egypt)",
4151696,"Barbé-Marbois, François, marquis de, 1745-1837",
4151698,"Temple of Hathor (Dandara, Egypt)",
4151701,"Otto, Louis-Guillaume, comte de Mosloy, 1754-1817",
4151704,"Temple of Hathor (Dandara, Egypt)",
4151710,"Temple of Hathor (Dandara, Egypt)",
4151711,"Madison, James, 1751-1836",
4151714,"Temple of Hathor (Dandara, Egypt)",
4151715,"Griffin, Cyrus, 1748-1810",
4151719,"Temple of Hathor (Dandara, Egypt)",
4151721,"Gerry, Elbridge, 1744-1814",
4151724,"Temple of Hathor (Dandara, Egypt)",
4151727,"Dane, Nathan, 1752-1835",
4151729,"Temple of Hathor (Dandara, Egypt)",
4151735,"Temple of Hathor (Dandara, Egypt)",
4151739,"Smith, Abigail Adams, 1765-1813",
4151741,"Temple of Hathor (Dandara, Egypt)",
4151746,"Temple of Hathor (Dandara, Egypt)",
4151750,"Temple of Hathor (Dandara, Egypt)",
4151752,"Temple, John, Sir, 1732-1798",
4151754,"Temple of Hathor (Dandara, Egypt)",
4151756,"Symmes, John Cleves, 1742-1814",
4151759,"Temple of Hathor (Dandara, Egypt)",
4151760,"Jay, John, 1745-1829","http://id.loc.gov/authorities/names/n79088877"
4151763,"Temple of Hathor (Dandara, Egypt)",
4151765,"Benson, Egbert, 1746-1833",
4151767,"Temple of Hathor (Dandara, Egypt)",
4151769,"Blount, William, 1749-1800",
4151770,"Temple of Hathor (Dandara, Egypt)",
4151773,"Clinton, James, 1736-1812",
4151776,"Temple of Hathor (Dandara, Egypt)",
4151778,"Cadwalader, Lambert",
4151779,"Temple of Hathor (Dandara, Egypt)",
4151784,"Temple of Hathor (Dandara, Egypt)",
4151785,"Chaumont, Jacques-Donatien Leray de, 1725-1803",
4151788,"Temple of Hathor (Dandara, Egypt)",
4151790,"Dowse, Thomas, b. 1833",
4151792,"Temple of Hathor (Dandara, Egypt)",
4151796,"Gorham, Nathaniel, 1738-1796",
4151797,"Temple of Hathor (Dandara, Egypt)",
4151799,"Hawkins, Benjamin, 1754-1816",
4151801,"Temple of Hathor (Dandara, Egypt)",
4151805,"Temple of Hathor (Dandara, Egypt)",
4151810,"Temple of Hathor (Dandara, Egypt)",
4151811,"Irvine, William, 1741-1804",
4151816,"Temple of Hathor (Dandara, Egypt)",
4151817,"Jones, John Paul, 1747-1792",
4151819,"Temple of Hathor (Dandara, Egypt)",
4151823,"Temple of Hathor (Dandara, Egypt)",
4151824,"Alsop, John, 1724-1794",
4151827,"Temple of Hathor (Dandara, Egypt)",
4151828,"King, Rufus, 1755-1827",
4151833,"Temple of Hathor (Dandara, Egypt)",
4151836,"Temple of Hathor (Dandara, Egypt)",
4151838,"Vining, John, 1758-1802",
4151840,"Temple of Hathor (Dandara, Egypt)",
4151845,"Temple of Hathor (Dandara, Egypt)",
4151847,"Ramsay, Martha Laurens, 1759-1811",
4151848,"Temple of Hathor (Dandara, Egypt)",
4151850,"Pinckney, Charles Cotesworth, 1746-1825",
4151853,"Temple of Hathor (Dandara, Egypt)",
4151857,"Temple of Hathor (Dandara, Egypt)",
4151859,"Spaight, Richard Dobbs, 1758-1802",
4151862,"Temple of Hathor (Dandara, Egypt)",
4151864,"Barney, Joshua, 1759-1818",
4151865,"Temple of Hathor (Dandara, Egypt)",
4151868,"Atlee, William Augustus, 1735-1793",
4151870,"Temple of Hathor (Dandara, Egypt)",
4151872,"Hopkinson, Francis, 1737-1791",
4151875,"Temple of Hathor (Dandara, Egypt)",
4151878,"Washington, George, 1732-1799",
4151879,"Temple of Hathor (Dandara, Egypt)",
4151883,"Temple of Hathor (Dandara, Egypt)",
4151890,"Temple of Hathor (Dandara, Egypt)",
4151894,"Temple of Hathor (Dandara, Egypt)",
4151897,"Laurance, John, 1750-1810",
4151899,"Temple of Hathor (Dandara, Egypt)",
4151902,"King, Rufus, 1755-1827","http://id.loc.gov/authorities/names/n84232123"
4151905,"Temple of Hathor (Dandara, Egypt)",
4151907,"Washington, George, 1732-1799",
4151909,"Temple of Hathor (Dandara, Egypt)",
4151910,"Aitken, Robert, 1735-1802",
4151912,"Temple of Hathor (Dandara, Egypt)",
4151913,"Belknap, J.",
4151914,"Temple of Hathor (Dandara, Egypt)",
4151919,"Jones, John Paul, 1747-1792",
4151921,"Temple of Hathor (Dandara, Egypt)",
4151924,"Wadsworth, Jeremiah, 1743-1804",
4151925,"Temple of Hathor (Dandara, Egypt)",
4151929,"Lee, Richard Henry, 1732-1794",
4151931,"Temple of Hathor (Dandara, Egypt)",
4151937,"Temple of Hathor (Dandara, Egypt)",
4151939,"Thomson, Charles, 1729-1824",
4151940,"Temple of Hathor (Dandara, Egypt)",
4151942,"Armstrong, John, 1717-1795",
4151944,"Temple of Hathor (Dandara, Egypt)",
4151947,"Adams, John, 1735-1826",
4151948,"Temple of Hathor (Dandara, Egypt)",
4151952,"Temple of Hathor (Dandara, Egypt)",
4151953,"Knox, Henry, 1750-1806",
4151956,"Temple of Hathor (Dandara, Egypt)",
4151957,"Peters, Richard, 1743-1828",
4151959,"Temple of Hathor (Dandara, Egypt)",
4151962,"Washington, George, 1732-1799",
4151963,"Temple of Hathor (Dandara, Egypt)",
4151966,"Hazard, Ebenezer, 1744-1817",
4151968,"Temple of Hathor (Dandara, Egypt)",
4151969,"Lee, Arthur, 1740-1792",
4151971,"Temple of Hathor (Dandara, Egypt)",
4151975,"Temple of Hathor (Dandara, Egypt)",
4151979,"Temple of Hathor (Dandara, Egypt)",
4151980,"Livingston, Walter, 1740-1797",
4151982,"Temple of Hathor (Dandara, Egypt)",
4151983,"Washington, George, 1732-1799",
4151987,"Temple of Hathor (Dandara, Egypt)",
4151988,"Clinton, George, 1739-1812",
